ID,ContinentID,Pos_0,Pos_1,Pos_2,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags,Message_lang
7934,870,3577.7683105469,1656.3489990234,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7935,870,3569.7727050781,1637.9809570312,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7936,870,3573.3315429688,1675.9826660156,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7937,870,3569.109375,1695.8767089844,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7938,870,3646.9150390625,1675.6735839844,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7939,870,3638.1572265625,1650.5711669922,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7940,870,3625.0078125,1639.2048339844,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7941,870,3648.6779785156,1694.9879150391,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7942,870,3604.9201660156,1621.671875,742.66571044922,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7943,870,3615.2431640625,1728.9600830078,742.97302246094,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7944,870,3632.828125,1782.2204589844,742.97302246094,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7945,870,3608.0920410156,1784.6475830078,742.97302246094,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7946,870,3621.7822265625,1796.1110839844,742.97302246094,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7947,870,3635.5634765625,1807.6007080078,742.97302246094,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7948,870,3610.7985839844,1809.9444580078,742.97302246094,2,1040,0,0,6.29400014877,6.05700016022,2,4.60699987411,1,0,3089,0,
7949,870,3603.3386230469,1604.8507080078,742.97302246094,2,1040,0,0,7.91499996185,7.82000017166,2,6.17199993134,1,0,3090,0,
7951,870,3611.609375,1627.5278320312,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7952,870,3606.7604980469,1640.4809570312,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17399978638,1,0,3092,0,
7953,870,3598.3403320312,1615.9583740234,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7954,870,3582.4384765625,1643.1701660156,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7955,870,3571.1789550781,1650.6666259766,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7956,870,3590.3862304688,1661.8090820312,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7957,870,3643.515625,1643.6910400391,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7958,870,3651.5166015625,1662.328125,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7959,870,3575.8698730469,1701.8177490234,742.66571044922,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7960,870,3616.3471679688,1741.0208740234,742.97302246094,2,1040,0,0,6.14300012589,6.23999977112,2,6.17700004578,1,0,3092,0,
7961,870,3613.9487304688,1714.0035400391,742.97302246094,2,1040,0,0,7.91499996185,7.82000017166,2,6.19500017166,1,0,3243,0,
7962,860,1337.8385009766,3868.3410644531,95.19506072998,0,0,0,10,0,0,0,0,0,0,3091,0,
7965,870,3626.234375,1651.8160400391,742.66571044922,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7966,389,-1.21791756153,-26.78818511963,-21.32059669495,0,0,0,0,20,3,20,2.7460000515,1,0,3095,0,
7967,870,3608.7404785156,1659.9548339844,742.66571044922,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7968,870,3566.28125,1664.1910400391,742.66571044922,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7969,870,3599.53125,1628.5642089844,742.66571044922,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7970,870,3610.3664550781,1614.9478759766,742.66571044922,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7971,870,3653.8957519531,1687.9097900391,742.66571044922,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7972,870,3622.09375,1734.1822509766,742.97302246094,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7973,870,3609.4748535156,1735.546875,742.97302246094,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7974,870,3619.8125,1776.8802490234,742.97302246094,2,1040,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7975,870,3623.6457519531,1814.9774169922,742.97302246094,0,1068,0,0,5.75299978256,5.79500007629,2,6.18499994278,1,0,3094,0,
7977,870,3602.2666015625,1595.7447509766,744.80859375,0,1068,0,0,24,7,10,6.1859998703,1,0,3096,0,
7978,870,3623.5729980469,1558.796875,764.55230712891,0,1068,0,0,0.41929998994,10.36999988556,10,3.03399991989,1,0,3097,0,
7979,870,3612.203125,1696.2603759766,742.97302246094,0,1068,0,0,42.18999862671,15.27000045776,15,6.19199991226,1,0,3098,0,
7980,870,3618.4973144531,1759.7326660156,742.97302246094,0,1068,0,0,2.70300006866,11.68999958038,10,1.46099996567,1,0,3099,0,
7981,860,558.89929199219,3583.9113769531,93.90544891357,0,0,0,0,11.36999988556,24.95000076294,20,0,1,0,3102,0,
7982,860,679.75518798828,3600.0520019531,146.15504455566,0,0,0,0,12.48999977112,26.23999977112,20,0,1,0,3103,0,
7983,870,709.59893798828,-2363.4565429688,84.84494781494,0,0,0,0,14.35000038147,10.44999980927,3,0.04969999939,1,0,3104,0,
7984,0,-8959.70703125,517.046875,96.35691070557,0,0,0,0,46.59000015259,32.06999969482,35,0.68860000372,1,0,3105,0,
7985,960,949.828125,-2499.109375,180.60780334473,0,0,0,0,46,44,8,1.2539999485,1,0,3106,0,
7986,1030,593.5,2384.8195800781,67.64705657959,0,0,0,0,6,6,1,0,1,0,3107,0,
7987,1030,593.70831298828,2347.9738769531,67.64705657959,0,0,0,0,6,6,1,0,1,0,3108,0,
7988,1030,593.32464599609,2323.2309570312,67.6470489502,0,0,0,0,6,6,1,0,1,0,3109,0,
7989,0,-8916.6875,550.98614501953,94.29998779297,0,0,0,0,19.76000022888,16.77000045776,35,0.68860000372,1,0,3110,0,
7990,0,-8811.7724609375,604.62847900391,96.28398895264,0,0,0,0,17.34000015259,12.85999965668,25,0.31760001183,1,0,3111,0,
7991,0,-8746.0126953125,583.99652099609,97.58377838135,0,0,0,10,17.34000015259,12.85999965668,25,0.31760001183,0,0,3112,0,
7992,0,-8494.1845703125,400.11807250977,115.75971221924,0,0,0,0,37.99000167847,21.22999954224,25,0.59229999781,1,0,3113,0,
7993,0,-8721.9794921875,530.78125,99.60527038574,0,0,0,0,17.34000015259,12.85999965668,25,0.5788000226,1,0,3114,0,
7994,0,-8563.341796875,470.96353149414,105.00417327881,0,0,0,0,17.34000015259,12.85999965668,25,1.2159999609,1,0,3115,0,
7995,0,-9020.1923828125,467.89584350586,95.15629577637,0,0,0,0,4.48500013351,24.85000038147,25,0.62580001354,1,0,3116,0,
7996,0,-8832.9033203125,621.94616699219,93.88988494873,0,0,0,20.01510047913,46.59000015259,32.06999969482,35,0.68860000372,0,0,3117,0,
7997,870,1247.4879150391,3027.6596679688,230.15562438965,0,0,0,19.02960014343,0,0,0,0,0,0,3118,0,
7998,961,-733.65802001953,1271.2465820312,116.10800933838,0,0,0,0,37,68,12,1.83099997044,1,0,3119,0,
7999,1,2131.7534179688,-4735.8193359375,50.71580505371,1,0,0,0,8.03400039673,9.07699966431,15,5.76499986649,1,0,3120,0,
8001,1043,2088.8732910156,-4764.986328125,87.0111618042,1,0,0,0,4,15.27999973297,15,5.81199979782,1,0,3121,0,
8005,980,-10714.946289062,484.30383300781,24.64907264709,0,0,0,4,0,0,0,0,0,0,817,0,
8006,980,-10715.553710938,376.18057250977,24.41333770752,0,0,0,4,0,0,0,0,0,0,818,0,
8007,980,-10716.807617188,428.66494750977,15.87358283997,0,0,0,0,175,175,15,3.132999897,1,0,3123,0,
8009,980,-10716.807617188,428.66494750977,15.87358283997,0,0,0,0,175,175,15,3.132999897,1,0,3124,0,
8010,980,-10716.807617188,428.66494750977,15.87358283997,0,0,0,0,175,175,15,3.132999897,1,0,3125,0,
8011,870,-934.78302001953,666.33160400391,158.2784576416,0,0,0,0,5.4439997673,32.54000091553,21.73999977112,0,1,0,3126,0,
8012,870,3041.7109375,1227.6163330078,654.9873046875,0,0,0,0,8.38099956512,9.73900032043,15,0.29499998689,1,0,3127,0,
8016,870,3234.3369140625,1587.0017089844,845.15313720703,0,0,0,14.17479991913,0,0,0,3.03399991989,0,0,3130,0,
8017,1,1375.0278320312,-4370.5556640625,26.02663803101,0,0,0,0,29.07999992371,14.28999996185,15,1.66199994087,1,0,3131,0,
8018,1,1492.546875,-4416.5190429688,23.94311141968,0,0,0,0,29.07999992371,14.28999996185,15,1.66199994087,1,0,3132,0,
8019,1,1591.8819580078,-4381.609375,19.31670188904,0,0,0,0,30.87000083923,31.01000022888,15,2.25200009346,1,0,3133,0,
8020,1,1634.6441650391,-4361.1787109375,26.76851081848,0,0,0,0,9.91499996185,3.82699990273,10,2.01200008392,1,0,3134,0,
8021,1,1728.7239990234,-4403.923828125,35.74454879761,0,0,0,0,8.88000011444,40.36000061035,15,2.47600007057,1,0,3135,0,
8022,1,1728.0504150391,-4484.4462890625,32.99491500854,0,0,0,0,8.88000011444,40.36000061035,15,1.39900004864,1,0,3136,0,
8023,1,1798.9600830078,-4525.9165039062,23.32122993469,0,0,0,0,8.88000011444,40.36000061035,15,3.69000005722,1,0,3137,0,
8024,1,1889.9166259766,-4538.1650390625,28.5373134613,0,0,0,14.45520019531,20.71999931335,17.95999908447,15,2.57299995422,0,0,3138,0,
8025,1,1950.890625,-4667.2553710938,32.99263381958,0,0,0,0,8.88000011444,40.36000061035,15,2.70900011063,1,0,3139,0,
8027,870,959.95831298828,-49.5,513.73559570313,0,0,0,0,10,10,35,0.93129998446,1,0,3141,0,
8028,996,-1020.9287719727,-3159.8664550781,29.08340454102,0,0,0,0,10,5,35,0,1,0,3142,0,
8036,1030,801.23614501953,2406.6979980469,82.57218170166,0,0,0,10,0,0,0,0,0,0,3144,0,
8041,870,419.75,2236.8332519531,251.90660095215,0,0,0,7.37400007248,0,0,0,0,0,0,3147,0,
8042,1004,1123.5972900391,533.16143798828,0.72035050392,0,0,0,0,56.34999847412,14.23999977112,1,0,1,0,3148,0,
8045,870,3138.8701171875,-721.25299072266,324.99398803711,1,0,0,10,0,0,0,0.24289999902,0,0,3151,0,
8046,870,1401.546875,2688.5363769531,322.29605102539,0,0,0,16.91620063782,0,0,0,0,0,0,3154,0,
8047,959,3656.0295410156,2551.0869140625,766.95715332031,0,0,0,0,26,24,12,0.45149999857,1,0,3155,0,
8048,860,1090.0521240234,3022.6545410156,98.91688537598,0,0,0,10,0,0,0,0,0,0,3156,0,
8049,998,1699.0347900391,1391.7569580078,11.49247074127,0,0,0,4,0,0,0,0,0,0,3160,0,
8050,998,1702.6285400391,1276.2117919922,11.62985420227,0,0,0,4,0,0,0,0,0,0,3157,0,
8051,998,1862.3264160156,1275.1927490234,10.72740745544,0,0,0,4,0,0,0,0,0,0,3158,0,
8052,998,1862.5764160156,1389.6232910156,10.81150341034,0,0,0,4,0,0,0,0,0,0,3159,0,
8056,1048,-2943.3403320312,767.890625,4.7980093956,0,0,0,9.21504020691,0,0,0,0,0,0,3164,0,
8058,1048,-2921.8420410156,576.89758300781,72.54915618896,0,0,0,10,0,0,0,0,0,0,3165,0,
8059,870,2229.8142089844,5102.6391601562,85.77437591553,0,0,0,0,35,17,20,0.98940002918,1,0,3168,0,
8060,870,2202.25,4977.1850585938,77.67978668213,0,0,0,0,35,17,20,5.76599979401,1,0,3169,0,
8061,870,2254.4602050781,4904.7211914062,80.20458221436,0,0,0,0,35,17,20,1.91600000858,1,0,3170,0,
8062,870,2292.5798339844,4956.2377929688,68.88999176025,0,0,0,0,35,17,20,2.5759999752,1,0,3171,0,
8063,1011,1526.4184570312,5344.7915039062,176.20945739746,0,0,0,0,160,64,16,3.21799993515,1,0,3172,0,
8064,870,216.73091125488,3211.1840820312,213.86761474609,0,0,0,95.29550170898,0,0,0,0,0,0,3174,0,
8065,962,721.9375,2092.3090820312,402.64373779297,0,0,0,0,44,68,16,0,1,0,3173,0,
8066,1007,197.75347900391,120.94097137451,138.42947387695,0,0,0,0,33,27,20,0,1,0,3175,0,
8077,1001,831.35418701172,613.69616699219,12.81175708771,0,0,0,0,28,20,12,0,1,0,3181,0,
8078,1004,1124.546875,511.64932250977,0.98954689503,0,0,0,0,22,20,10,0,1,0,3182,0,
8080,870,-470.62152099609,3657.2109375,80.36278533936,1,0,0,0,14.38000011444,14.38000011444,14.38000011444,5.58599996567,1,0,3185,0,
8083,1024,2009.4340820312,-2039.7622070312,221.02970886231,0,0,0,10,0,0,0,4.64900016785,0,0,3187,0,
8084,870,1367.7517089844,3573.5920410156,224.81085205078,0,0,705,23.80130004883,33.65999984741,33.65999984741,1,0,0,0,3188,0,
8085,860,1420.8524169922,3378.0122070312,192.07182312012,0,0,0,6.45254993439,0,0,0,0,0,0,3190,0,
8086,870,1179.8160400391,3669.8706054688,246.7043762207,0,0,705,35.56219863892,33.65999984741,33.65999984741,1,0,0,0,3191,0,
8087,870,1222.6146240234,4123.5815429688,181.80278015137,0,0,0,27.48640060425,0,0,0,0,0,0,3192,0,
8088,870,217.47222900391,3181.1701660156,214.69673156738,0,0,0,30.78490066528,0,0,0,0,0,0,3193,0,
8089,1051,1736.4896240234,302.55902099609,475.88189697266,0,0,0,0,0.93760001659,1.12300002575,4,1.29299998283,1,0,3194,0,
8092,1051,1780.7430419922,300.91494750977,482.27783203125,0,0,0,3,0,0,0,0,0,0,3197,0,
8093,870,1950.1597900391,4184.0009765625,138.4677734375,0,0,0,53.1024017334,0,0,0,0,0,0,3200,0,
8094,870,850.5830078125,3750.080078125,211.10699462891,0,0,0,0,7.70399999619,99.08000183105,5,0.78539997339,1,0,3201,0,
8095,870,785.43231201172,3816.6997070312,211.48059082031,0,0,0,0,7.70399999619,99.08000183105,5,0.75800001621,1,0,3201,0,
8096,870,851.31079101563,3813.3532714844,211.10537719727,0,0,0,0,7.70399999619,99.08000183105,5,5.49800014496,1,0,3201,0,
8097,870,785.26739501953,3750.1857910156,211.19868469238,0,0,0,0,7.70399999619,99.08000183105,5,5.49800014496,1,0,3201,0,
8098,870,2706.5971679688,2170.859375,588.74658203125,0,0,0,3.97139000893,0,0,0,0,0,0,3203,0,
8099,870,2269.0207519531,896.98089599609,481.25454711914,0,0,0,0,22,18,14,1.43599998951,1,0,3204,0,
8100,870,2167.5383300781,1472.6875,487.88558959961,0,0,0,0,24,18,12,0.56430000067,1,0,3205,0,
8102,1024,1945.1146240234,-1873.8177490234,203.67768859863,0,0,0,5,0,0,0,0,0,0,3207,0,
8103,870,-737.00347900391,-1692.3975830078,15.92620563507,0,0,0,0,8.29500007629,5.42700004578,10.15999984741,0,1,0,3208,0,
8104,870,-1142.9010009766,-206.125,31.36734962463,0,0,0,4,8.29500007629,5.42700004578,10.15999984741,0,0,0,3208,0,
8105,870,-891.60589599609,92.38021087646,13.21985054016,0,0,0,6.13049983978,8.29500007629,5.42700004578,10.15999984741,0,0,0,3209,0,
8106,870,-1143.2465820312,1751.4600830078,16.54096412659,0,0,0,5.04670000076,8.29500007629,5.42700004578,10.15999984741,0,0,0,3210,0,
8107,870,-1694.46875,1619.4548339844,15.28841114044,0,0,0,7.02469015121,8.29500007629,5.42700004578,10.15999984741,0,0,0,3209,0,
8108,870,-1187.9079589844,1034.4340820312,21.88408088684,0,0,0,5.73394012451,8.29500007629,5.42700004578,10.15999984741,0,0,0,3211,0,
8109,870,1053.5867919922,3451.1440429688,240.62471008301,0,0,0,11,0,0,0,0,0,0,3212,0,
8110,870,2339.9270019531,2996.4887695312,421.45040893555,0,0,0,8.13871955872,8.29500007629,5.42700004578,10.15999984741,0,0,0,3211,0,
8111,870,1383.40625,2713.8002929688,316.74072265625,0,0,0,0,5.42999982834,5.46199989319,10.15999984741,0,1,0,3211,0,
8113,870,1845.0399169922,4277.3110351562,148.8680267334,0,0,0,0,6.58599996567,6.0609998703,10.15999984741,4.97900009155,1,0,3211,0,
8114,870,1444.9566650391,-502.24652099609,349.86047363281,0,0,0,0,6.69500017166,4.38000011444,10.15999984741,0,1,0,3209,0,
8115,870,2524.8029785156,-547.00347900391,346.98333740234,0,0,0,0,11.13000011444,12.10999965668,10.15999984741,0,1,0,3209,0,
8116,870,3957.6650390625,5162.9008789062,300.86395263672,0,0,0,132.34899902344,0,0,0,0,0,0,3216,0,
8119,870,2352.3627929688,-777.83856201172,414.43347167969,0,0,0,15,14.14000034332,14.14000034332,15,0,0,0,3219,0,
8120,870,2147.1823730469,-375.99133300781,392.58963012695,1,0,0,9.99997997284,0,0,0,0,0,0,3220,0,
8122,870,2135.1145019531,-472.27603149414,392.94473266602,0,0,0,8.99997997284,14.14000034332,14.14000034332,15,0,0,0,3251,0,
8123,870,881.26739501953,3831.6440429688,276.58572387695,1,0,0,5.93692016602,0,0,0,0,0,0,3223,0,
8124,870,816.31799316406,3757.8200683594,301.23400878906,1,0,0,5.93692016602,0,0,0,0,0,0,3224,0,
8130,0,-9468.294921875,134.87326049805,58.15707015991,0,0,0,8.80084991455,0,0,0,0,0,0,3273,0,
8134,870,1401.8403320312,426.84375,479.05435180664,1,0,0,0,14.14000034332,14.14000034332,10,5.45800018311,1,0,3233,0,
8135,994,-3969.5,-2521.580078125,26.8138999939,0,0,0,0,10,30,20,4.71199989319,1,0,3235,0,
8136,530,-4184.1596679688,-13729.236328125,73.63413238525,0,0,0,20,0,0,0,0,0,0,3236,0,
8137,994,-3969.0400390625,-2544.7700195312,32,0,0,0,0,70,60,24,3.14199995995,1,0,3238,0,
8141,1011,1455.9965820312,5103.7866210938,156.85864257813,0,0,0,0,50,45,40,0.00040749999,1,0,3240,0,
8142,870,2439.6320800781,-383.10415649414,319.52099609375,0,0,0,0,8,3.14199995995,15,4.57700014114,1,0,3241,0,
8143,870,2361.1926269531,-347.55728149414,316.74670410156,0,0,0,5,0,0,0,0,0,0,3241,0,
8144,870,2443.4375,-267.27432250977,323.99594116211,0,0,0,4,0,0,0,0,0,0,3241,0,
8145,870,4407.390625,937.07641601563,115.99532318115,1,0,0,0,29.20000076294,19.68000030518,4,5.19000005722,1,0,3244,0,
8146,1048,-2940.2377929688,768.53991699219,6.73419857025,0,0,0,25,0,0,0,0,0,0,3245,0,
8147,870,4486.7822265625,512.75347900391,19.07855796814,0,0,0,12.07639980316,0,0,0,0,0,0,3246,0,
8148,870,4411.5322265625,806.28125,88.17980957031,0,1158,0,20.98080062866,0,0,0,0,0,0,3248,0,
8149,870,4279.7055664062,814.8125,97.00182342529,0,1158,0,19.40570068359,0,0,0,0,0,0,3249,0,
8150,870,4393.6103515625,1008.8316040039,96.54605865479,0,1158,0,14.63189983368,0,0,0,0,0,0,3250,0,
8151,1031,3795.5737304688,533.58508300781,638.75720214844,0,0,0,10,0,0,0,6.14799976349,0,0,3252,0,
8154,726,1820.8499755859,156.3630065918,9,0,0,0,0,43,29,18,0,1,0,3255,0,
8155,726,1879.6800537109,442.125,0,0,0,0,13.67630004883,5.33199977875,11.10000038147,0,0,0,0,3256,0,
8157,870,1528.8107910156,-1806.8107910156,246.20008850098,0,0,0,10,0,0,0,0,0,0,3259,0,
8159,1009,-2080.1667480469,284.10244750977,422.16146850586,0,0,0,0,58.22999954224,203.60000610352,10,0,1,0,3261,0,
8164,870,1504.2465820312,-1816.7204589844,246.18212890625,0,0,0,6.27750015259,0,0,0,0,0,0,3264,0,
8165,870,1536.7379150391,-1780.3004150391,246.20001220703,0,0,0,10,0,0,0,0,0,0,3259,0,
8166,870,1617.6805419922,-1743.5295410156,264.36544799805,0,0,0,5,0,0,0,0,0,0,3259,0,
8167,870,1581.0399169922,-1933.4965820312,268.24383544922,0,0,0,10,0,0,0,0,0,0,3259,0,
8168,870,1478.6146240234,-1801.8992919922,238.05415344238,0,0,0,0,20.26000022888,24.61000061035,14.56000041962,5.74800014496,1,0,3265,0,
8169,870,-1215.6597900391,3655.1579589844,-55.18214797974,0,0,0,34.38570022583,0,0,0,0,0,0,3267,0,
8170,870,1605.2864990234,-1773.75,262.48672485352,0,0,0,10,0,0,0,0,0,0,3259,0,
8171,870,1586.9097900391,-1854.2048339844,264.10845947266,0,0,0,10,0,0,0,0,0,0,3259,0,
8172,870,1528.9079589844,-1899.7934570312,256.42398071289,0,0,0,10,0,0,0,0,0,0,3259,0,
8173,451,16300.39453125,16150.98828125,69.44425201416,0,0,0,40,0,0,0,0,0,0,3268,0,
8174,1009,-2146.4096679688,281.328125,420.90029907227,0,0,0,0,34.43999862671,198.10000610352,10,0,1,0,3261,0,
8175,451,16410.193359375,16157.423828125,69.45608520508,0,0,0,39.59809875488,0,0,0,0,0,0,2872,0,
8176,870,1515.25,-1836.2951660156,246.20008850098,0,0,0,10,0,0,0,0,0,0,3259,0,
8181,870,-1421.9100341797,3322.3200683594,-41.85829925537,0,0,0,0,140,20,14,1.95700001717,1,0,3269,0,
8182,870,-1403.9399414062,3400.6000976562,-42.58229827881,0,0,0,0,140,20,14,1.95700001717,1,0,3269,0,
8183,870,-1388.0300292969,3489.0900878906,-42.84619903564,0,0,0,0,140,20,14,1.95700001717,1,0,3269,0,
8184,870,-1416.5699462891,3204.5300292969,-39.7260017395,0,0,0,0,140,20,14,2.97799992561,1,0,3270,0,
8185,870,-1459.3699951172,3170.2800292969,-42.418800354,0,0,0,0,140,20,14,3.03800010681,1,0,3270,0,
8186,870,-1422.2299804688,3107.1000976562,-35.90650177002,0,0,0,0,140,20,14,3.77200007439,1,0,3271,0,
8187,870,-1480.0600585938,3099.8400878906,-39.93429946899,0,0,0,0,140,20,14,3.77200007439,1,0,3271,0,
8189,0,-8286.8837890625,513.59204101563,120.37436676025,0,0,0,8.80084991455,0,0,0,0,0,0,3272,0,
8190,1,1799.5538330078,-4420.1787109375,102.75634002686,0,0,0,8.80084991455,0,0,0,0,0,0,3230,0,
8193,870,-1382.0103759766,28.03819465637,2.62411212921,0,0,0,40.93170166016,0,0,0,0,0,0,3275,0,
8196,1009,-2080.1667480469,284.10244750977,422.16146850586,0,0,0,0,58.22999954224,203.60000610352,10,0,1,0,3276,0,
8197,1009,-2146.4096679688,281.328125,420.90029907227,0,0,0,0,34.43999862671,198.10000610352,10,0,1,0,3276,0,
8198,870,-1468.7048339844,-258.74133300781,0.4530376792,0,0,0,5.23645019531,0,0,0,0,0,0,3277,0,
8199,870,2301.1926269531,918.41143798828,481.29287719727,0,0,0,20,0,0,0,0,0,0,3278,0,
8200,870,2108.84375,1473.390625,487.88558959961,0,0,0,20,0,0,0,0,0,0,3278,0,
8206,1048,-3086.3542480469,750.26043701172,1.31696915627,0,0,0,10,0,0,0,0,0,0,3284,0,
8207,1051,1872.6163330078,341.51388549805,478.26965332031,0,0,0,0,20,20,20,5.57800006866,1,0,3285,0,
8208,1051,1761.0485839844,335.28472900391,478.26861572266,0,0,0,12,0,0,0,1.44200003147,0,0,3286,0,
8209,1051,1804.3785400391,330.58334350586,478.38369750977,0,0,0,12,0,0,0,1.44200003147,0,0,3287,0,
8210,1051,1785.0329589844,358.08853149414,478.03048706055,0,0,0,12,0,0,0,1.44200003147,0,0,3288,0,
8213,1051,1761.3038330078,392.40625,482.40078735352,0,0,0,0,80,60,25,0,1,0,3291,0,
8214,870,2308.2014160156,4241.8862304688,176.54429626465,0,0,0,80,0,0,0,0,0,0,3292,0,
8216,870,-1330.9699707031,3519.169921875,-10.29769992828,0,0,0,0,140,20,14,4.70599985123,1,0,3295,0,
8217,870,-1388.2900390625,3406.9299316406,-10.29769992828,0,0,0,0,140,20,14,4.70599985123,1,0,3295,0,
8218,870,-1353.3199462891,3315.2600097656,-10.29769992828,0,0,0,0,140,20,14,4.70599985123,1,0,3295,0,
8220,870,-1415.0300292969,2962.1799316406,-10.29769992828,0,0,0,0,140,20,14,1.23500001431,1,0,3294,0,
8221,870,-1402.4000244141,3081.8798828125,-10.29769992828,0,0,0,0,140,20,14,1.23500001431,1,0,3294,0,
8230,870,-1388.6319580078,3744.9643554688,-33.47477340698,0,0,0,37.48149871826,0,0,0,0,0,0,3296,0,
8231,870,-1391.8524169922,3995.1987304688,-37.66640853882,0,0,0,34.56549835205,0,0,0,3.30100011826,0,0,3297,0,
8233,870,1160.5,-112.47222137451,477.18887329102,0,0,0,24.47200012207,0,0,0,0,0,0,3298,0,
8237,1008,4022.5407714844,1730.984375,363.29385375977,0,0,0,0,40,32,10,1.5759999752,1,0,3299,0,
8238,1009,-2477.34375,731.74304199219,581.54797363281,0,0,0,0,111.90000152588,52.59000015259,20,0,1,0,3300,0,
8240,870,2245.5383300781,4724.8002929688,146.75505065918,0,1399,0,0,150,150,30,0.60659998655,1,0,3301,0,
8248,870,4383.6127929688,908.84722900391,106.20149230957,2,1158,0,10,0,0,0,0,0,0,3304,0,
8249,870,4348.8603515625,929.65106201172,109.85787963867,0,1496,0,0,69.4700012207,7.53700017929,20,0.76020002365,1,0,3306,0,
8250,870,4724.7485351562,874.11633300781,16.6024723053,1,0,0,100.99500274658,0,0,0,0,0,0,3307,0,
8251,870,4697.5869140625,1048.0920410156,5.93623209,1,0,0,44.28710174561,0,0,0,0,0,0,3308,0,
8253,870,1398.7622070312,4371.9443359375,211.75454711914,0,0,0,14.02919960022,0,0,0,0,0,0,3310,0,
8254,870,1628.8853759766,4765.84375,149.86880493164,0,0,0,14.02919960022,0,0,0,0,0,0,3311,0,
8255,870,1597.0278320312,4519.2866210938,147.46333312988,0,0,0,14.02919960022,0,0,0,0,0,0,3312,0,
8256,870,1388.390625,4440.0380859375,85.45610809326,0,1262,0,52.65439987183,0,0,0,0,0,0,3314,0,
8257,870,1273.671875,3619.6188964844,238.28361511231,0,0,705,35.56219863892,0,0,0,0,0,0,3317,0,
8258,870,1509.9201660156,4369.150390625,119.854637146,1,0,0,0,13.69999980927,24.59000015259,20,5.76900005341,1,0,3321,0,
8259,870,4411.1147460938,922.51214599609,120.34802246094,0,1330,0,4.94341993332,0,0,0,0,0,0,3322,0,
8261,1009,-2177.8039550781,280.77084350586,423.92709350586,0,0,0,0,5.73600006104,17.88999938965,10,0,1,0,3326,0,
8262,870,472.39758300781,1222.6215820312,217.45866394043,0,0,0,11.29619979858,0,0,0,0,0,0,3327,0,
8263,870,594.23785400391,1310.28125,213.70335388184,0,0,0,3.82842993736,0,0,0,0,0,0,3328,0,
8269,959,3879.2282714844,2586.4001464844,757.20050048828,0,0,0,50,0,0,0,0,0,0,3332,0,
8270,451,16310.125,16372.423828125,68.95927429199,0,0,0,0,120.69999694824,33.90000152588,10.90999984741,0,1,0,2865,0,
