ID,AllowableRace,Description_lang,Display3_lang,Display2_lang,Display1_lang,Display_lang,ExpansionID,DmgVariance,LimitCategory,DurationInInventory,QualityModifier,BagFamily,StartQuestID,LanguageID,ItemRange,StatPercentageOfSocket_0,StatPercentageOfSocket_1,StatPercentageOfSocket_2,StatPercentageOfSocket_3,StatPercentageOfSocket_4,StatPercentageOfSocket_5,StatPercentageOfSocket_6,StatPercentageOfSocket_7,StatPercentageOfSocket_8,StatPercentageOfSocket_9,StatPercentEditor_0,StatPercentEditor_1,StatPercentEditor_2,StatPercentEditor_3,StatPercentEditor_4,StatPercentEditor_5,StatPercentEditor_6,StatPercentEditor_7,StatPercentEditor_8,StatPercentEditor_9,Stackable,MaxCount,MinReputation,RequiredAbility,SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags_0,Flags_1,Flags_2,Flags_3,OppositeFactionItemID,ModifiedCraftingReagentItemID,ContentTuningID,PlayerLevelToItemLevelCurveID,ItemNameDescriptionID,RequiredTransmogHoliday,RequiredHoliday,Gem_properties,Socket_match_enchantment_ID,TotemCategoryID,InstanceBound,ZoneBound_0,ZoneBound_1,ItemSet,LockID,PageID,ItemDelay,MinFactionID,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ArtifactID,SpellWeight,SpellWeightCategory,SocketType_0,SocketType_1,SocketType_2,SheatheType,Material,PageMaterialID,Bonding,DamageType,StatModifier_bonusStat_0,StatModifier_bonusStat_1,StatModifier_bonusStat_2,StatModifier_bonusStat_3,StatModifier_bonusStat_4,StatModifier_bonusStat_5,StatModifier_bonusStat_6,StatModifier_bonusStat_7,StatModifier_bonusStat_8,StatModifier_bonusStat_9,ContainerSlots,RequiredPVPMedal,RequiredPVPRank,RequiredLevel,InventoryType,OverallQualityID
10513,-1,,,,,"Mithril Gyro-Shot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,5,2000,100,1,1.04789996147,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,1,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,0
10514,-1,,,,,"Mithril Frag Bomb",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,750,3000,1,1,0.95149999857,64,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2506,19,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10515,-1,"The flame never falters.",,,,"Torch of Retribution",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.9552000165,65536,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,1,-1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10518,-1,,,,,"Parachute Cloak",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,1,0,0,0,3427,17139,1,1,0.96619999409,0,73728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,24,-1,0,0,0,0,0,0,0,7,0,2,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,16,2
10538,-1,,,,,"Tablet of Beth'Amara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.9660000205,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10539,-1,,,,,"Tablet of Jin'yael",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.96969997883,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10540,-1,,,,,"Tablet of Markri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.97339999676,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10541,-1,,,,,"Tablet of Sael'hai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.97710001469,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10542,-1,,,,,"Goblin Mining Helmet",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,7889,0,0,0,0,0,0,0,0,0,1,0,0,0,2603,13017,1,1,0.98070001602,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,22,-1,0,0,0,0,0,0,0,5,0,1,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2
10543,-1,,,,,"Goblin Construction Helmet",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,8824,0,0,0,0,0,0,0,0,0,1,0,0,0,2613,13066,1,1,0.98439997435,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,22,-1,0,0,0,0,0,0,0,7,0,1,0,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2
10544,-1,,,,,"Thistlewood Maul",0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,25,128,1,1,1.01460003853,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,2,-1,0,0,0,0,0,0,3,2,0,1,0,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,21,1
10545,-1,,,,,"Gnomish Goggles",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,5294,7889,5294,0,0,0,0,0,0,0,1,0,0,0,3125,15625,1,1,1.01830005646,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,23,-1,0,0,0,0,0,0,0,7,0,1,0,40,7,5,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2
10546,-1,,,,,"Deadly Scope",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1500,6000,1,1,1.02190005779,64,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,13,0,1
10547,-1,,,,,"Camping Knife",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,58,292,1,1,1.02559995651,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,3,-1,0,0,0,0,0,0,3,1,0,1,0,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,13,1
10548,-1,,,,,"Sniper Scope",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2500,10000,1,1,1.02929997444,64,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1
10549,-1,,,,,"Rancher's Trousers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,288,1,1,1.03299999237,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,0,0,0,0,0,7,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,7,1
10550,-1,,,,,"Wooly Mittens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86,430,1,1,1.03659999371,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,10,1
10551,-1,,,,,"Thorium Plated Dagger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,1.04030001163,2048,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10552,-1,"The symbol emanates old magic",,,,"Symbol of Ragnaros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.04400002956,2048,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10553,-1,,,,,"Foreman Vest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,1,0,0,0,230,1152,1,1,1.0476000309,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,7,0,2,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,5,2
10554,-1,,,,,"Foreman Pants",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7889,5000,0,0,0,0,0,0,0,0,1,0,0,0,209,1046,1,1,0.95120000839,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,0,0,0,0,0,7,0,2,0,7,5,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,3,7,2
10556,-1,,,,,"Stone Circle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.95859998465,64,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10558,-1,,,,,"Gold Power Core",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,250,1000,1,1,0.96590000391,0,-2147475456,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10559,-1,,,,,"Mithril Tube",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,750,3000,1,1,0.96960002184,0,-2147475456,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10560,-1,,,,,"Unstable Trigger",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1000,4000,1,1,0.99980002642,0,-2147475456,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10561,-1,,,,,"Mithril Casing",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1000,4000,1,1,1.00339996815,0,-2147475456,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10562,-1,,,,,"Hi-Explosive Bomb",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,750,3000,1,1,1.00709998608,64,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,2506,20,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10563,-1,,,,,"Rubbing: Rune of Beth'Amara",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.01080000401,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10564,-1,,,,,"Rubbing: Rune of Jin'yael",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.01450002193,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10565,-1,,,,,"Rubbing: Rune of Markri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.01810002327,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10566,-1,,,,,"Rubbing: Rune of Sael'hai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.0218000412,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10567,-1,,,,,Quillshooter,0,0.30000001192,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10415,52079,1,1,1.02550005913,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,24,-1,0,0,0,0,0,0,4,2,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,15,3
10569,-1,,,,,"Hoard of the Black Dragonflight",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.03279995918,4,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,0,0,0,0,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10570,-1,,,,,Manslayer,0,0.69999998808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601,5066,0,0,0,0,0,0,0,0,1,0,0,0,405520,2027601,1,1,1.03649997711,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,24,-1,0,0,0,0,0,0,1,1,0,2,0,3,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,17,3
10571,-1,,,,,"Ebony Boneclub",0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666,4444,4444,0,0,0,0,0,0,0,1,0,0,0,325574,1627871,1,1,1.04019999504,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0,0,24,-1,0,0,0,0,0,0,3,2,0,2,0,4,7,36,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,13,3
10572,-1,,,,,"Freezing Shard",0,0.5,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,5259,7889,0,0,0,25370,0,0,0,0,1,0,0,0,408376,2041882,1,1,1.04379999638,0,8704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,24,128,0,0,0,0,0,0,3,2,0,2,4,5,7,-1,-1,-1,5,-1,-1,-1,-1,0,0,0,17,26,3
10573,-1,,,,,Boneslasher,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601,5066,0,0,0,0,0,0,0,0,1,0,0,0,409824,2049120,1,1,1.04750001431,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,24,-1,0,0,0,0,0,0,1,1,0,2,0,4,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,17,3
10574,-1,,,,,Corpseshroud,0,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5259,7889,5259,0,0,0,0,0,0,0,1,0,0,0,155987,779939,1,1,0.9510999918,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-1,0,0,0,0,0,0,0,7,0,2,0,5,7,32,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,1,3
10575,-1,"A dull and gray patch of black dragon skin",,,,"Black Dragonflight Molt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,10,0.95480000973,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10576,-1,,,,,"Mithril Mechanical Dragonling",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6000,24000,1,1,0.98489999771,67633216,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2506,26,-1,0,0,0,0,0,0,0,8,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,12,2
10577,-1,,,,,"Goblin Mortar",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000,8000,1,1,0.98860001564,64,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,2506,22,-1,0,0,0,0,0,0,0,8,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,12,2
10578,-1,,,,,"Thoughtcast Boots",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5259,7889,5259,0,0,0,0,0,0,0,1,0,0,0,162745,813725,1,1,0.99229997396,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-1,0,0,0,0,0,0,0,7,0,2,0,5,7,32,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,8,3
10579,-1,,,,,"Explosive Arrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,300,200,1,0.99599999189,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,1,-1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,0
10581,-1,,,,,"Death's Head Vestment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5259,7889,5259,0,0,0,0,0,0,0,1,0,0,0,219817,1099087,1,1,1.00329995155,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-1,0,0,0,0,0,0,0,7,0,2,0,5,7,36,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,5,3
10582,-1,,,,,"Briar Tredders",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5259,7889,5259,0,0,0,0,0,0,0,1,0,0,0,165155,825779,1,1,1.00699996948,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-1,0,0,0,0,0,0,0,8,0,2,0,73,7,40,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,8,3
10583,-1,,,,,"Quillward Harness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601,7889,0,0,0,0,0,0,0,0,1,0,0,0,221416,1107084,1,1,1.01059997082,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-1,0,0,0,0,0,0,0,8,0,2,0,73,7,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,5,3
10584,-1,,,,,"Stormgale Fists",0,0.20000000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666,7889,4444,0,0,0,0,0,0,0,1,0,0,0,111748,558743,1,1,1.01429998875,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-1,0,0,0,0,0,0,0,5,0,2,0,74,7,32,-1,-1,-1,-1,-1,-1,-1,0,0,0,17,10,3
10585,-1,,,,,"Goblin Radio",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,750,3000,1,1,1.01800000668,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,24,-1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
10586,-1,,,,,"The Big One",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,750,3000,1,1,1.0217000246,64,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2506,20,-1,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1
10587,-1,,,,,"Goblin Bomb Dispenser",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1500,6000,1,1,1.02530002594,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2506,24,-1,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
10588,-1,,,,,"Goblin Rocket Helmet",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,7889,0,0,0,0,0,0,0,0,0,1,0,0,0,4220,21101,1,1,1.02900004387,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2506,25,-1,0,0,0,0,0,0,0,7,0,2,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,2
10589,-1,"Using this stone binds someone to aid Ysera's Dragonflight.",,,,"Oathstone of Ysera's Dragonflight",0,0,0,0,0,0,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.03269994259,0,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1
10590,-1,,,,,"Pocked Black Box",0,0,0,0,0,0,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1.03639996052,2048,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1
10592,-1,,,,,"Catseye Elixir",0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,150,600,1,1,0.9700999856,0,8192,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1
10593,-1,,,,,"Imperfect Draenethyst Fragment",0,0,0,0,0,0,25771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,0.97380000353,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2
10597,-1,,,,,"Head of Magus Rimtori",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0.98849999905,2048,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10598,-1,,,,,"Hetaera's Bloodied Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.99220001698,2048,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10599,-1,,,,,"Hetaera's Beaten Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.99580001831,2048,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10600,-1,,,,,"Hetaera's Bruised Head",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.99949997663,2048,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
