entry,hash,alternateHash
8368,3513297418,3513297240
8369,3565951370,3565951192
8370,3395582234,3395582056
8371,734282541,734282464
8372,1485922693,1485922616
8373,2542940125,2542940048
8374,1641362325,1641362248
8375,1909339245,1909339168
8376,3500277589,3500277512
8377,3500409351,3500409096
8378,3500672007,3500671752
8379,3501196807,3501196552
8380,3504342970,3504342792
8381,3525315079,3525314824
8382,3567258631,3567258376
8383,1909343341,1909343264
8384,1641367445,1641367368
8385,734289709,734289632
8386,1485929861,1485929784
8387,3565960586,3565960408
8388,601444626,601444448
8389,3513308170,3513307992
8390,3395592474,3395592296
8391,1641371669,1641371592
8392,1641372821,1641372744
8393,1641372693,1641372616
8394,1641373845,1641373768
8395,1641374997,1641374920
8396,1641375573,1641375496
8397,1641376021,1641375944
8398,1641376597,1641376520
8399,1485937157,1485937080
8400,1485938309,1485938232
8401,1485939461,1485939384
8402,1485940613,1485940536
8403,1485941189,1485941112
8404,1485939717,1485939640
8405,1485940869,1485940792
8406,1485942021,1485941944
8407,1485943173,1485943096
8408,1485943749,1485943672
8409,3414929090,3414928912
8410,3201066754,3201066576
8411,3011061106,3011060928
8412,832886034,832885856
8413,2124817706,2124817528
8414,1915792765,1915792760
8415,3329816197,3329816192
8416,2583569013,2583569008
8417,1603241624,1603241624
8418,3517667565,3517667560
8419,53208400,53208400
8420,1931237455,1931237200
8421,2419196415,2419196160
8422,3254779135,3254778880
8423,15304119,15303864
8424,3479724079,3479723824
8425,569409007,569408752
8426,3513327754,3513327576
8427,3513328906,3513328728
8428,3513330058,3513329880
8429,3513331210,3513331032
8430,3513331786,3513331608
8431,3513330314,3513330136
8432,3513331466,3513331288
8433,3513332618,3513332440
8434,3513333770,3513333592
8435,3513334346,3513334168
8436,3395616666,3395616488
8437,3395617818,3395617640
8438,3395618970,3395618792
8439,3395619546,3395619368
8440,3395618714,3395618536
8441,3395619866,3395619688
8442,3395621018,3395620840
8443,3395621594,3395621416
8446,1587211504,1587211504
8447,653736392,653736392
8460,2794588791,2794588536
8461,4101937431,4101937176
8462,4081733711,4081733456
8464,4254890967,4254890712
8465,3569591479,3569591224
8466,2368149327,2368149072
8467,2636503375,2636503120
8469,620948847,620948592
8470,1868221359,1868221104
8471,3634488695,3634488440
8481,1191237631,1191237376
8484,3663246325,3663246248
8485,2306377890,2306377712
8492,2979987744,2979987744
8493,4166657944,4166657944
8494,960619432,960619432
8495,1582631456,1582631456
8496,1377501837,1377501760
8497,3946754709,3946754632
8498,2946625287,2946625032
8499,2611409936,2611409936
8500,941234901,941234824
8501,2113599991,2113599736
8502,2070729351,2070729096
8503,1139593272,1139593272
8504,1598551472,1598551472
8505,266402072,266402072
8506,2369003408,2369003408
8507,772335813,772335736
8508,816179029,816178952
8509,3485512656,3485512656
8510,2872301640,2872301640
8511,680783056,680783056
8512,762569544,762569544
8513,1050834840,1050834840
8514,301309456,301309456
8515,2930483360,2930483360
8516,1114031896,1114031896
8517,969989248,969989248
8518,3800302328,3800302328
8519,3076540143,3076539888
8520,1147316168,1147316168
8521,3799895616,3799895616
8522,2718223312,2718223312
8523,91746888,91746888
8524,1949484904,1949484904
8525,1564864224,1564864224
8526,4011868664,4011868664
8527,1911777392,1911777392
8528,4095272584,4095272584
8529,607390976,607390976
8532,1583144736,1583144736
8533,4024419704,4024419704
8534,1005497455,1005497200
8535,4205057807,4205057552
8536,3241174143,3241173888
8537,1867096423,1867096168
8538,3758432735,3758432480
8539,3321976439,3321976184
8540,1987765677,1987765600
8541,3266310829,3266310752
8542,2185296896,2185296896
8543,3919307352,3919307352
8544,1476974392,1476974392
8545,2411992296,2411992296
8546,3219080936,3219080936
8548,142933831,142933576
8549,275479176,275479176
8550,275479688,275479688
8551,392078559,392078304
8552,1996604951,1996604696
8553,279235263,279235008
8554,2927522607,2927522352
8555,1089979911,1089979656
8556,938912280,938912280
8557,4245070096,4245070096
8558,1770887552,1770887552
8559,4013578904,4013578904
8560,3502745496,3502745496
8561,24530752,24530752
8562,822428368,822428368
8565,1355872917,1355872840
8566,1355873530,1355873352
8567,16428693,16428616
8568,16429306,16429128
8569,2968306325,2968306248
8570,2968306938,2968306760
8572,1984315943,1984315688
8573,349969399,349969144
8574,2511750511,2511750256
8575,1278119231,1278118976
8576,1623773191,1623772936
8577,3270326071,3270325816
8578,1315657071,1315656816
8579,279328263,279328008
8580,350103752,350103752
8581,3036240584,3036240584
8582,592391776,592391776
8583,1399480416,1399480416
8584,555484007,555483752
8585,500330743,500330488
8586,2262535839,2262535584
8587,1345561455,1345561200
8588,2342151408,2342151408
8589,3954546416,3954546416
8590,2571749528,2571749528
8591,4184144536,4184144536
8592,4164503552,4164503552
8593,3343428248,3343428248
8594,2721606088,2721606088
8595,279336455,279336200
8596,2792779056,2792779056
8597,1262218375,1262218120
8598,2634877159,2634876904
8599,2273233511,2273233256
8600,1811977416,1811977416
8601,4229678792,4229678792
8602,149767490,149767312
8603,2592011928,2592011928
8604,1233768224,1233768224
8605,2846163232,2846163232
8606,3846065527,3846065272
8607,4128825392,4128825392
8608,909382192,909382192
8609,3611500648,3611500648
8610,392057448,392057448
8611,1276163152,1276163152
8612,1009509968,1009509968
8613,4228324784,4228324784
8614,1008881584,1008881584
8615,4252666304,4252666304
8616,764787648,764787648
8619,2695750920,2695750920
8620,1757804943,1757804688
8621,2818809418,2818809240
8622,3218476594,3218476416
8623,3470135322,3470135144
8624,447025138,447024960
8625,4121675336,4121675336
8626,388846264,388846264
8627,762802901,762802824
8628,1316514229,1316514152
8629,2589063565,2589063488
8630,3002825949,3002825872
8631,962062576,962062576
8632,228144456,228144456
8633,2600767032,2600767032
8634,3286057016,3286057016
8635,2159416584,2159416584
8636,1622918920,1622918920
8637,3114202856,3114202856
8638,1832970600,1832970600
8639,356970080,356970080
8640,229751624,229751624
8641,1455550848,1455550848
8642,2696733448,2696733448
8643,279741704,279741704
8644,280409864,280409864
8645,1085081864,1085081864
8646,1891846920,1891846920
8647,1085979912,1085979912
8648,1085091592,1085091592
8649,1354199304,1354199304
8650,2427945736,2427945736
8651,3501020424,3501020424
8652,280291080,280291080
8653,2695768328,2695768328
8654,2159864584,2159864584
8655,664064485,664064408
8656,3892841008,3892841008
8657,470289728,470289728
8658,2774994960,2774994960
8659,457142784,457142784
8660,2104357288,2104357288
8661,1655278392,1655278392
8662,3925744680,3925744680
8663,620782728,620782728
8664,2853173240,2853173240
8665,3489483064,3489483064
8666,3721865432,3721865432
8667,2110598664,2110598664
8668,954961976,954961976
8669,1036248840,1036248840
8670,1622596360,1622596360
8671,1890921736,1890921736
8672,280850184,280850184
8673,3501486344,3501486344
8674,2696741640,2696741640
8675,548766984,548766984
8676,4037920520,4037920520
8677,3501082888,3501082888
8678,4038511368,4038511368
8679,2696297736,2696297736
8680,3501616904,3501616904
8681,818139400,818139400
8682,11084552,11084552
8683,2965583112,2965583112
8684,11814664,11814664
8685,3502045448,3502045448
8686,1623816968,1623816968
8687,3321164431,3321164176
8688,2695446280,2695446280
8689,145446776,145446776
8690,1951467858,1951467680
8691,1326658472,1326658472
8692,75738032,75738032
8693,3739961432,3739961432
8694,2272084576,2272084576
8695,3526177517,3526177440
8696,3842109520,3842109520
8697,351092528,351092528
8698,3885215034,3885214856
8699,2200688232,2200688232
8700,2452394104,2452394104
8701,3823379176,3823379176
8702,4214696864,4214696864
8703,4075743189,4075743112
8704,2116684752,2116684752
8705,1999836760,1999836760
8706,2727354850,2727354672
8707,1321335048,1321335048
8708,2507439224,2507439224
8709,856775984,856775984
8710,2446298080,2446298080
8711,43203453,43203376
8712,2765772976,2765772976
8713,1085280520,1085280520
8714,280867592,280867592
8715,3232892168,3232892168
8716,548697864,548697864
8717,3770460424,3770460424
8718,1622891272,1622891272
8719,2427690248,2427690248
8720,2158944008,2158944008
8721,2159423752,2159423752
8722,11940616,11940616
8723,1354093832,1354093832
8724,12367624,12367624
8725,2427914504,2427914504
8726,12765960,12765960
8727,1354550536,1354550536
8728,4290097767,4290097512
8729,2837988703,2837988448
8730,1338042711,1338042456
8731,3223482298,3223482120
8732,816293818,816293640
8733,2383710815,2383710560
8734,457179757,457179680
8735,4127948983,4127948728
8736,2458934743,2458934488
8737,2083384303,2083384048
8738,601177815,601177560
8739,3557217695,3557217440
8740,1797756575,1797756320
8741,956135903,956135648
8742,1891404807,1891404552
8743,2424356359,2424356104
8744,1088692296,1088692296
8745,2162754055,2162753800
8746,1240117250,1240117072
8747,1892996615,1892996360
8748,1892997127,1892996872
8749,1892997639,1892997384
8750,1892998151,1892997896
8751,4040764935,4040764680
8752,819240967,819240712
8753,819241479,819241224
8754,819241991,819241736
8755,819242503,819242248
8756,4038883335,4038883080
8757,1355196935,1355196680
8758,1355197447,1355197192
8759,1355197959,1355197704
8760,1355198471,1355198216
8761,2158445063,2158444808
8762,3161117725,3161117648
8763,3058438293,3058438216
8764,19388423,19388168
8765,555325959,555325704
8766,3240598535,3240598280
8767,1086393928,1086393928
8768,2429109512,2429109512
8769,1353141256,1353141256
8770,400104207,400103952
8771,2171017807,2171017552
8772,2840248535,2840248280
8773,91688631,91688376
8774,3639686199,3639685944
8775,3045204527,3045204272
8776,924743695,924743440
8777,2862302911,2862302656
8778,2752169749,2752169672
8779,2351497517,2351497440
8780,1192727469,1192727392
8781,120374853,120374776
8782,3544991413,3544991336
8783,1111592109,1111592032
8784,1221111872,1221111872
8785,1901345274,1901345096
8786,4065635994,4065635816
8787,3875478122,3875477944
8788,1183201352,1183201352
8789,842935807,842935552
8790,2617714671,2617714416
8791,2919216167,2919215912
8792,2895851170,2895850992
8793,2895851682,2895851504
8794,2895852194,2895852016
8795,2412096304,2412096304
8796,2412096816,2412096816
8797,2412097328,2412097328
8798,4037417991,4037417736
8799,2807322818,2807322640
8800,803863911,803863656
8801,2168394488,2168394488
8802,4139603848,4139603848
8803,1083369608,1083369608
8804,3946911994,3946911816
8805,1987901458,1987901280
8806,3266446610,3266446432
8807,2351511954,2351511776
8808,3545004826,3545004648
8809,1111605522,1111605344
8810,1377662706,1377662528
8811,13604181,13604104
8812,13604693,13604616
8813,13605205,13605128
8814,13605717,13605640
8815,13606330,13606152
8816,13606842,13606664
8817,13607354,13607176
8818,13607866,13607688
8819,3503760725,3503760648
8820,3503761237,3503761160
8821,3503761749,3503761672
8822,3503762261,3503762184
8823,3503762874,3503762696
8824,3503763386,3503763208
8825,3503763898,3503763720
8826,3503764410,3503764232
8827,3392574693,3392574616
8828,1856936154,1856935976
8829,1074497671,1074497416
8830,13613909,13613832
8831,3503766869,3503766792
8832,13615034,13614856
8833,3503767994,3503767816
8834,13615957,13615880
8835,3503768917,3503768840
8836,13616981,13616904
8837,3503769941,3503769864
8838,13618005,13617928
8839,3503770965,3503770888
8840,13619130,13618952
8841,3503772090,3503771912
8842,13620154,13619976
8843,3503773114,3503772936
8844,13621178,13621000
8845,3503774138,3503773960
8846,2968518933,2968518856
8847,4041856405,4041856328
8848,3775101461,3775101384
8849,3238010517,3238010440
8850,3774853973,3774853896
8851,2968521594,2968521416
8852,4041859066,4041858888
8853,3775104122,3775103944
8854,3238013178,3238013000
8855,3774856634,3774856456
8856,2386061919,2386061664
8857,1432346583,1432346328
8858,1156990039,1156989784
8859,2593242247,2593241992
8860,4092429701,4092429624
8861,2105902682,2105902504
8862,1888812039,1888811784
8863,3501616007,3501615752
8864,3502534663,3502534408
8865,819171847,819171592
8866,1891832584,1891832584
8867,1148485632,1148485632
8868,4283239919,4283239664
8869,357985679,357985424
8870,2304840077,2304840000
8871,967908069,967907992
8872,4247332101,4247332024
8873,3095471770,3095471592
8874,3990429458,3990429280
8875,1481187746,1481187568
8876,3230971911,3230971656
8877,2427398663,2427398408
8878,3768683527,3768683272
8879,2962480647,2962480392
8880,1621315591,1621315336
8881,1355022855,1355022600
8882,1890108423,1890108168
8883,1348063295,1348063040
8893,3233232583,3233232328
8897,581769069,581768992
8898,2613368069,2613367992
8899,2135744861,2135744784
8900,2275718434,2275718256
8901,4029989466,4029989288
8902,3947152426,3947152248
8903,23880589,23880512
8904,3651949704,3651949704
8905,2915403645,2915403568
8906,1946786741,1946786664
8907,1590005869,1590005792
8908,533172405,533172328
8909,433947797,433947720
8910,2145754717,2145754640
8911,1957534101,1957534024
8912,4005466149,4005466072
8913,400918794,400918616
8914,2106694978,2106694800
8915,1804965962,1804965784
8916,2719845362,2719845184
8917,2879757802,2879757624
8918,3390415146,3390414968
8919,166040786,166040608
8920,418289666,418289488
8921,1254588535,1254588280
8922,744763613,744763536
8923,2568750098,2568749920
8924,2165423655,2165423400
8925,83139263,83139008
8926,2225212541,2225212464
8927,919737650,919737472
8928,1205496015,1205495760
8929,1220042029,1220041952
8930,1220042642,1220042464
8931,1685470277,1685470200
8932,4215417349,4215417272
8933,2555132301,2555132224
8934,3086094789,3086094712
8935,3587847093,3587847016
8936,14820621,14820544
8937,313731613,313731536
8938,2130069730,2130069552
8939,1850880082,1850879904
8940,49421410,49421232
8941,15351378,15351200
8942,3730984098,3730983920
8943,3996268538,3996268360
8944,43728138,43727960
8945,1453136903,1453136648
8946,2510317127,2510316872
8947,3220038375,3220038120
8948,1985556311,1985556056
8949,3243548999,3243548744
8950,4088444447,4088444192
8951,1353721117,1353721040
8952,1468811421,1468811344
8953,2259168277,2259168200
8954,608321829,608321752
8955,1260915725,1260915648
8956,4073210453,4073210376
8957,2016425370,2016425192
8958,3287824053,3287823976
8959,4151390581,4151390504
8960,4247559877,4247559800
8961,4156090311,4156090056
8962,1318312311,1318312056
8963,1218178375,1218178120
8964,3014917327,3014917072
8965,2850288231,2850287976
8966,883791543,883791288
8967,3779955327,3779955072
8968,4006970279,4006970024
8969,3344796647,3344796392
8970,3552359895,3552359640
8977,2085360877,2085360800
8978,380651482,380651304
8979,3471223090,3471222912
8980,1511830560,1511830560
8981,1351031304,1351031304
8982,2335339010,2335338832
8983,360368994,360368816
8984,1987502338,1987502160
8985,3904325959,3904325704
8986,4004460919,4004460664
8987,1406098127,1406097872
8988,1241469031,1241468776
8989,1486680391,1486680136
8990,803529999,803529744
8991,1475665463,1475665208
8992,506783351,506783096
8993,1351037525,1351037448
8994,4094674935,4094674680
8995,1875657295,1875657040
8996,3948901031,3948900776
8997,178213341,178213264
8998,1384614826,1384614648
8999,3844088725,3844088648
9000,1699496517,1699496440
9001,925380893,925380816
9002,3264890421,3264890344
9003,4240448405,4240448328
9004,1611676085,1611676008
9005,3413650957,3413650880
9006,2543402261,2543402184
9007,2034774538,2034774360
9008,3860091066,3860090888
9009,2593662474,2593662296
9010,3967304746,3967304568
9011,1995457098,1995456920
9012,1604336258,1604336080
9013,571558282,571558104
9014,3281013138,3281012960
9015,386794119,386793864
9016,2045814906,2045814728
9017,4151100842,4151100664
9018,1461233954,1461233776
9019,1628473114,1628472936
9020,1835581026,1835580848
9021,2579541954,2579541776
9022,3532761730,3532761552
9023,3017925943,3017925688
9024,2952777701,2952777624
9025,1184679269,1184679192
9026,1298338752,1298338752
9027,1846219709,1846219632
9028,1445412397,1445412320
9029,1354004936,1354004936
9032,4247596842,4247596664
9033,1557277672,1557277672
9034,2736391096,2736391096
9036,3938228112,3938228112
9037,1001938504,1001938504
9038,1318456568,1318456568
9039,3910548856,3910548856
9040,3504208896,3504208896
9041,3927722056,3927722056
9042,2878772536,2878772536
9043,746511696,746511696
9044,2677585704,2677585704
9045,1548109976,1548109976
9046,1888619632,1888619632
9047,2106532184,2106532184
9048,4225687056,4225687056
9049,531898808,531898808
9050,1934150600,1934150600
9051,3074203671,3074203416
9052,3641291183,3641290928
9053,3535736351,3535736096
9054,1832380112,1832380112
9055,3622940248,3622940248
9056,1423395424,1423395424
9057,2919433112,2919433112
9058,1574969224,1574969224
9059,3971999632,3971999632
9060,2501718408,2501718408
9061,1012520264,1012520264
9063,2722795088,2722795088
9068,978485856,978485856
9069,3792455288,3792455288
9070,540141040,540141040
9071,2990376280,2990376280
9072,165853096,165853096
9073,1725595568,1725595568
9074,3789539016,3789539016
9075,1488221112,1488221112
9077,3343138704,3343138704
9078,1417082448,1417082448
9079,185258824,185258824
9080,4065358104,4065358104
9081,132161256,132161256
9082,1549809000,1549809000
9083,383692544,383692544
9084,1739653456,1739653456
9085,2131784496,2131784496
9086,1991933184,1991933184
9087,2627485936,2627485936
9088,3596740680,3596740680
9089,1948096048,1948096048
9090,1394258520,1394258520
9091,2468511160,2468511160
9092,4038049288,4038049288
9093,2412014888,2412014888
9094,4038122325,4038122248
9095,3361684504,3361684504
9096,2317472872,2317472872
9097,1288909808,1288909808
9098,3237864008,3237864008
9099,2249931640,2249931640
9100,3522010600,3522010600
9101,1195849784,1195849784
9102,1345439736,1345439736
9103,3967495752,3967495752
9104,1061013144,1061013144
9105,498017824,498017824
9106,4108439080,4108439080
9107,1595354536,1595354536
9108,2486276120,2486276120
9109,1801661032,1801661032
9110,199080488,199080488
9111,3554285264,3554285264
9112,2750721824,2750721824
9113,168693416,168693416
9114,3175659184,3175659184
9115,3139312768,3139312768
9116,2082504432,2082504432
9117,3262780144,3262780144
9118,161260208,161260208
9120,16829776,16829776
9121,1076561343,1076561088
9122,2302857407,2302857152
9123,1517459807,1517459552
9124,2174824895,2174824640
9125,2427161095,2427160840
9126,1932798047,1932797792
9127,3499892231,3499891976
9128,3611062855,3611062600
9129,816128519,816128264
9131,1249021263,1249021008
9132,1889785863,1889785608
9136,578227415,578227160
9137,546681351,546681096
9141,1251111207,1251110952
9142,279411719,279411464
9153,2819658504,2819658504
9154,2728626592,2728626592
9165,2907367087,2907366832
9178,2865384399,2865384144
9179,3908458191,3908457936
9181,4082290527,4082290272
9182,3740605311,3740605056
9183,74634079,74633824
9184,248948927,248948672
9185,1132249391,1132249136
9186,751734063,751733808
9187,2637766143,2637765888
9188,3288488271,3288488016
9190,2613444879,2613444624
9191,1022764759,1022764504
9194,1598428343,1598428088
9195,2961012551,2961012296
9196,3769384999,3769384744
9197,3702712119,3702711864
9198,1358549471,1358549216
9200,1189830447,1189830192
9201,2941916663,2941916408
9202,50276071,50275816
9203,2780693143,2780692888
9204,332191023,332190768
9205,3038430471,3038430216
9206,3791520343,3791520088
9208,1256879919,1256879664
9209,2817810983,2817810728
9210,2895641079,2895640824
9211,2780278703,2780278448
9213,1976370095,1976369840
9221,3252089567,3252089312
9222,156332415,156332160
9223,3435044991,3435044736
9224,2097226527,2097226272
9225,3919119599,3919119344
9226,2138475039,2138474784
9227,1875781055,1875780800
9228,2306386671,2306386416
9229,3297163935,3297163680
9230,4121557207,4121556952
9232,1479459711,1479459456
9233,2178197255,2178197000
9234,3546402327,3546402072
9235,1552579703,1552579448
9236,2579929431,2579929176
9237,2714646783,2714646528
9238,4060064783,4060064528
9239,1299574327,1299574072
9240,1926872927,1926872672
9241,2902465607,2902465352
9242,1783297791,1783297536
9243,1290592087,1290591832
9244,1974146727,1974146472
9245,3792855423,3792855168
9246,1561268863,1561268608
9247,2852563864,2852563864
9248,2473771839,2473771584
9250,2443668032,2443668032
9251,1638332872,1638332872
9257,958920896,958920896
9259,3235419655,3235419400
9260,442857237,442857160
9261,1808513256,1808513256
9262,3123989296,3123989296
9263,1718357264,1718357264
9264,1231005912,1231005912
9265,647666818,647666640
9266,2962584583,2962584328
9267,1353881095,1353880840
9268,1887307783,1887307528
9269,1024987328,1024987328
9270,966267584,966267584
9271,974656704,974656704
9272,3769499335,3769499080
9292,2331644973,2331644896
9295,1481027616,1481027616
9299,3350273600,3350273600
9300,2001700800,2001700800
9301,1578875960,1578875960
9302,2799554152,2799554152
9304,2103689672,2103689672
9310,1041140186,1041140008
9317,2700888506,2700888328
9318,816991240,816991240
9319,2659262957,2659262880
9320,279699208,279699208
9322,417962968,417962968
9323,220175976,220175976
9324,1582562845,1582562768
9325,329751013,329750936
9326,982158685,982158608
9330,589135474,589135296
9331,2483273618,2483273440
9332,1481396698,1481396520
9333,4038244794,4038244616
9334,816999432,816999432
9335,2700893704,2700893704
9336,280993800,280993800
9337,279704072,279704072
9338,1358144519,1358144264
9339,547362234,547362056
9341,819329544,819329544
9343,819330568,819330568
9362,2321893776,2321893776
9364,2241006456,2241006456
9365,547375445,547375368
9367,1522814357,1522814280
9368,3263457162,3263456984
9378,3667367775,3667367520
9386,568961722,568961544
9388,4200523016,4200523016
9389,3472145328,3472145328
9415,1279158181,1279158104
9416,807922706,807922528
9419,192827717,192827640
9422,3561900114,3561899936
9664,1874919261,1874919184
9665,3820565826,3820565648
